Sipm DAC Count,measurement
4000,0.946242759
3992,1.198316577
3984,1.110925985
3976,2.805025931
3968,0.096159294
3960,0.127087564
3952,7.345121002
3944,3.930954364
3936,6.289307886
3928,0.288769715
3920,7.522942829
3912,2.659718812
3904,13.95436868
3896,13.75565332
3888,11.78104669
3880,2.465749054
3872,14.94005401
3864,0.278829072
3856,0.253246218
3848,3.874674201
3840,10.2481744
3832,18.12329287
3824,12.9100496
3816,15.33995366
3808,15.7395018
3800,24.75328275
3792,0.771537849
3784,15.97377422
3776,9.313227417
3768,26.16524206
3760,3.068647741
3752,20.50827497
3744,29.03100068
3736,2.257982679
3728,7.044228377
3720,35.07717612
3712,35.7753942
3704,30.08694939
3696,10.82452851
3688,34.85645185
3680,34.01245737
3672,10.65999568
3664,17.09430448
3656,22.60765364
3648,22.45684803
3640,19.96242456
3632,12.86781338
3624,26.5079367
3616,19.30048516
3608,46.36096515
3600,2.337868898
3592,24.86441566
3584,17.64766374
3576,26.11430492
3568,25.70467195
3560,53.7812008
3552,57.90261103
3544,3.096697441
3536,57.07707724
3528,50.94224584
3520,2.937966336
3512,0.521434028
3504,3.901900999
3496,45.0963688
3488,38.69224674
3480,66.44981279
3472,48.19477673
3464,1.72726066
3456,25.09474815
3448,55.03933331
3440,28.48763613
3432,51.30139654
3424,34.1181465
3416,66.36219631
3408,29.60568938
3400,24.29308721
3392,30.48676033
3384,34.77858482
3376,24.25196468
3368,71.07453832
3360,38.13351517
3352,30.62480087
3344,48.29688624
3336,22.30469035
3328,83.39846548
3320,13.54598721
3312,26.31441184
3304,59.64621439
3296,51.09713596
3288,3.198675937
3280,50.31869025
3272,77.84003716
3264,26.32240518
3256,32.34006477
3248,49.24020816
3240,34.51838079
3232,68.55535758
3224,10.76273948
3216,79.53959531
3208,98.7909753
3200,85.7792129
3192,9.106605817
3184,40.90913453
3176,35.56989149
3168,71.87801485
3160,12.66570288
3152,43.53662052
3144,90.25646823
3136,67.1568277
3128,6.807871432
3120,31.32498918
3112,52.72222901
3104,84.93666086
3096,45.18823722
3088,43.12152225
3080,13.92421221
3072,89.69797964
3064,29.67027859
3056,83.25985931
3048,51.70923635
3040,79.05471038
3032,109.3159137
3024,68.81521332
3016,114.308387
3008,46.7970947
3000,90.25048078
2992,52.33787628
2984,68.45791414
2976,6.98225245
2968,8.716135919
2960,121.3760109
2952,10.33715779
2944,117.5922513
2936,70.16554128
2928,71.63606848
2920,85.81556196
2912,110.2885547
2904,98.42734023
2896,137.3517184
2888,67.89605947
2880,2.537835277
2872,36.61470242
2864,31.81262471
2856,113.1331259
2848,86.37607858
2840,93.20899925
2832,132.093595
2824,116.0353729
2816,138.1661814
2808,95.4899092
2800,46.33035944
2792,29.99788862
2784,13.2577127
2776,93.58908074
2768,117.6125634
2760,149.5543522
2752,119.8222196
2744,124.6967588
2736,129.5704093
2728,95.27553097
2720,56.57520668
2712,82.50886655
2704,128.1117613
2696,104.4022023
2688,112.085261
2680,163.0102107
2672,131.1417828
2664,75.16534914
2656,155.0209209
2648,41.07808522
2640,25.72424107
2632,53.00248726
2624,109.6647372
2616,40.05876882
2608,29.18520376
2600,48.50046046
2592,127.4612562
2584,178.166224
2576,172.1979231
2568,8.204408216
2560,165.1681797
2552,22.88956015
